id,source,make,model,title,year,mileage,engine,gearbox,power_ps,power_kw,currency,price,estimated_price,cc,url,location,equipment,seller_name,seller_url,range,consumption_fuel,consumption_kw,co2,days_in_sale,ranges,rating
21732124433467862,mobile.bg,Mercedes-Benz,GLC,Mercedes-Benz GLC 250 2.5d AMG COUPE,2017,149999,Diesel,Automatic,205,205,BGN,65000,73168.26300838846,,,"обл. Варна, гр. Варна",,УНИТРЕЙД,https://unitrade.mobile.bg,,,,,,,
21741791543406046,mobile.bg,Mercedes-Benz,GLC,Mercedes-Benz GLC 350 /COUPE/AMG-PREMIUM-LINE/FULL/4-MATIC/9G-TRONIC/TOP,2017,221046,Diesel,Automatic,258,258,BGN,53800,63428.29652575927,,,"обл. София, гр. София",,АВТО - ДИРЯ,https://avto-dirq.mobile.bg,,,,,,,
21741169611478671,mobile.bg,Mercedes-Benz,GLC,Mercedes-Benz GLC 350 / COUPE / AMG PREMIUM / 4MATIC / TOP /,2017,207000,Diesel,Automatic,258,258,BGN,55500,64810.72335725825,,,"обл. София, с. Долни Богров",,Автокъща Asicars,https://asicars.mobile.bg,,,,,,,
21723889925415269,mobile.bg,Mercedes-Benz,GLC,Mercedes-Benz GLC 350 d * AMG Pack*,2017,188000,Diesel,Automatic,258,258,BGN,63500,72701.77210447192,,,"обл. Пловдив, гр. Пловдив",,QUATTRORUOTE,https://quattroruote.mobile.bg,,,,,,,
21739889747274218,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 AMG PREMIUM ПОДГРЕВ =,2017,169000,Diesel,Automatic,258,258,BGN,64999,73726.16104448866,,,"обл. София, гр. София",,CARSITALY,https://carsitaly.mobile.bg,,,,,,,
21743162180847794,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 AMG/DISTRONIC/360CAMERA/KEYLESS/TOP/,2017,178127,Diesel,Automatic,258,258,BGN,67900,77058.82258109807,,,"обл. Пазарджик, гр. Велинград",,Лукс Карс,https://lukscars.mobile.bg,,,,,,,
21733317146412939,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 KUPE AMG OPTICA/START STOP/EDITION/СОБСТВЕН,2017,179554,Diesel,Automatic,258,258,BGN,69000,78262.67215199827,,,"обл. Пловдив, с. Труд",,"ASKO 96 - 2-Продажба, Замяна и Изкупуване на автомобили, Внос по поръчка, Лизинг",https://asko96-2.mobile.bg,,,,,,,
21734100101893462,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 KUPE AMG OPTICA/START STOP/EDITION/СОБСТВЕН,2017,179545,Diesel,Automatic,258,258,BGN,69000,78262.40739811456,,,"обл. Пловдив, с. Труд",,"ASKO 96 - 2-Продажба, Замяна и Изкупуване на автомобили, Внос по поръчка, Лизинг",https://asko96-2.mobile.bg,,,,,,,
21741634623339793,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 d= COUPE= 4MATIC= AMG= DISTRONIC= KEYLESS GO= 360*,2017,177000,Diesel,Automatic,258,258,BGN,69999,79242.73133812146,,,"обл. Пазарджик, гр. Пазарджик",,HAY AUTO,https://hayauto.mobile.bg,,,,,,,
21743444203298025,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 AMG-63 packet,2017,190000,Diesel,Automatic,258,258,BGN,69999,79625.1536146556,,,"обл. София, гр. София",,Автосалон Шампион 2 - София,https://champion2.mobile.bg,,,,,,,
21741017597495852,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 400 i* 6.3 AMG PACK* 159.000KM*,2017,159000,Petrol,Automatic,333,333,BGN,60000,68151.81280116772,,,"обл. Пловдив, гр. Пловдив",,SPARTAK AUTO PLOVDIV,https://spartakauto.mobile.bg,,,,,,,
21730985146423084,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 500 AMG DESIGNIO PREMIUM FULL FULL,2017,187000,Petrol,Automatic,445,445,BGN,58499,67390.06525150198,,,"обл. София, гр. София",,CARSITALY,https://carsitaly.mobile.bg,,,,,,,
21743091527237653,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE Coupe 350AMG/GERMANY/CAMERA/HEAD UP/ПОДГРЕВ/CAR PLAY/LIZ,2017,195000,Diesel,Automatic,258,258,BGN,67000,76604.55524748773,,,"обл. София, гр. София",,"АСКО 96 - Продажба, Замяна и Изкупуване на автомобили, Внос по поръчка, Лизинг",https://asko96.mobile.bg,,,,,,,
21734100333591416,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE Coupe KUPE AMG OPTICA/START STOP/EDITION/СОБСТВЕН,2017,179545,Diesel,Automatic,258,258,BGN,69000,78262.40739811456,,,"обл. Пловдив, с. Труд",,"ASKO 96 - 2-Продажба, Замяна и Изкупуване на автомобили, Внос по поръчка, Лизинг",https://asko96-2.mobile.bg,,,,,,,
11740589025420606,mobile.bg,Mercedes-Benz,S,Mercedes-Benz S 350 d= Long= Maybach= 9G-tronic= Designo= 3xTV= Faceli,2017,104000,Diesel,Automatic,258,258,BGN,69999,77095.28316989169,,,"обл. Пазарджик, гр. Пазарджик",,HAY AUTO,https://hayauto.mobile.bg,,,,,,,
21743436652239069,mobile.bg,Porsche,Cayenne,Porsche Cayenne S/4.2TDI/Chrono/Matrix/Bose/Panorama,2017,244658,Diesel,Automatic,385,385,BGN,64900,75847.23143626074,,,"обл. Русе, гр. Русе",,MASS AUTO,https://massauto.mobile.bg,,,,,,,
21737437275734719,mobile.bg,Tesla,Model,Tesla Model X 4х4 Европейска Free SUC,2017,88000,Electric,Automatic,520,520,BGN,59932,65991.37405361794,,,"обл. София, гр. София",,Topstokikomers,https://topstokikomers.mobile.bg,,,,,,,
21741267318742365,mobile.bg,Toyota,Hilux,Toyota Hilux 2.4 D-4D Double Cab Comfort 4x,2017,139663,Diesel,Automatic,150,150,BGN,65900,73814.82991289895,,,"обл. София, гр. София",,ТМ АУТО EООД,https://toyota.mobile.bg,,,,,,,
11705561716681950,mobile.bg,Audi,A5,Audi A5 3.0 TDI * QUATTRO* S LINE* BANG & OLUFSEN L* HEAD,2017,146000,Diesel,Automatic,272,272,BGN,55900,63438.779048013384,,,"обл. Варна, гр. Варна",,Перфект Ауто,https://perfektauto.mobile.bg,,,,,,,
11711035636018237,mobile.bg,Audi,A6,Audi A6 3.0TDI COMPETITION,2017,180000,Diesel,Automatic,326,326,BGN,52999,61374.78870525677,,,"обл. София, гр. София",,МГ АУТО БГ,https://mgautobg.mobile.bg,,,,,,,
11740588737241979,mobile.bg,Audi,A8,Audi A8 4.2TDI LONG/MATRIX/HEAD UP,2017,169000,Diesel,Automatic,385,385,BGN,59900,68340.3591129554,,,"обл. София, гр. София",,KM INTERAUTO,https://kminterauto.mobile.bg,,,,,,,
11710349213417238,mobile.bg,Audi,A8,Audi A8 Matrix* Quattro* Дълга База* LED*,2017,156758,Diesel,Automatic,385,385,BGN,60777,68906.56335416925,,,"обл. Стара Загора, гр. Казанлък",,Ал Карама Ауто Груп,https://alkaramaautogrup.mobile.bg,,,,,,,
11733488971468620,mobile.bg,Audi,A8,Audi A8 4.0 TFSI S-Line,2017,90550,Petrol,Automatic,450,450,BGN,63999,70362.14298948192,,,"обл. София, гр. София",,CarValeting,https://carvaleting.mobile.bg,,,,,,,
21742399642263600,mobile.bg,Audi,Q7,"Audi Q7 PRESTIGE, 3.0TFSI, 7",2017,184000,Petrol,Automatic,333,333,BGN,52000,60437.26664312347,,,"обл. София, гр. София",,GALACTIC CARS,https://galactic-cars.mobile.bg,,,,,,,
21741604448753499,mobile.bg,Audi,Q7,Audi Q7 3xS-LINE FULL,2017,163000,Diesel,Automatic,272,272,BGN,57000,65100.74108910328,,,"обл. София, гр. София",,D-1 AUTO,https://d-1auto.mobile.bg,,,,,,,
21738335375563751,mobile.bg,Audi,Q7,Audi Q7,2017,228000,Diesel,Automatic,218,218,BGN,59000,69125.34587500303,,,"обл. Кюстендил, гр. Кюстендил",,Sity-ES8-Auto,https://sity-es8-auto.mobile.bg,,,,,,,
21734618818715454,mobile.bg,Audi,Q7,Audi Q7,2017,103500,Petrol,Automatic,333,333,BGN,63499,70214.97106029885,,,"обл. София, гр. София",,Auto Brilliance,https://brillianceauto.mobile.bg,,,,,,,
21719418806250543,mobile.bg,Audi,Q7,Audi Q7,2017,178000,Diesel,Automatic,286,286,EUR,35000,42304.57012650429,,,"обл. Русе, гр. Русе",,IVKOMERS - фирмата извършва транспортни услуги до 3.5 тона в страната и Европа,https://ivkomers.mobile.bg,,,,,,,
21739550630558260,mobile.bg,Audi,Q7,Audi Q7 3.0 T Prestige,2017,157000,Petrol,Automatic,333,333,BGN,69500,78127.32227011723,,,"обл. Ямбол, гр. Ямбол",,BROSBG,https://brosbg.mobile.bg,,,,,,,
11743763930484511,mobile.bg,Audi,S4,Audi S4 УНИКАТ,2017,196480,Petrol,Automatic,354,354,BGN,56500,65557.50218586216,,,"обл. София, гр. София",,MLGROUP,https://mlgroup.mobile.bg,,,,,,,
21728555268528389,mobile.bg,Audi,Sq5,Audi SQ5 3.0TFSi Matrix360 B&O Дистроник Панорама,2017,158000,Petrol,Automatic,354,354,BGN,68999,77627.5597708032,,,"обл. София, гр. София",,"DiV AUTO - внос, бартер",https://div-auto.mobile.bg,,,,,,,
21737873706144139,mobile.bg,Audi,Sq7,Audi SQ7 S-line Matrix,2017,191000,Diesel,Automatic,435,435,BGN,69999,79654.57071285055,,,"обл. Хасково, гр. Хасково",,MAXX ROYAL,https://maxxroyal.mobile.bg,,,,,,,
11743678526367452,mobile.bg,BMW,520,BMW 520 d xDrive Luxury Line,2017,51482,Diesel,Automatic,190,190,BGN,52900,57489.59365598112,,,"обл. София, гр. София",,ДАРУ КАР АД,https://darucar.mobile.bg,,,,,,,
11687881346564346,mobile.bg,BMW,520,BMW 520 2.0D 190к M-PACKET FULL,2017,195,Diesel,Automatic,190,190,BGN,55999,59254.187469161814,,,"обл. Враца, гр. Враца",,Корект Ауто,https://korektauto.mobile.bg,,,,,,,
11653111976611996,mobile.bg,BMW,530,BMW 530 3.0 x-drive,2017,141000,Diesel,Automatic,265,265,BGN,57999,65508.755383727956,,,"обл. Русе, гр. Русе",,Фреш Ауто ООД,https://freshauto.mobile.bg,,,,,,,
11742485290935445,mobile.bg,BMW,530,BMW 530E M5 Competition Pack* Shadow Line * iPerformance* H,2017,160000,PluginHybrid,Automatic,0,0,BGN,64900,73356.83873727452,,,"обл. Варна, гр. Варна",,Promosale Varna,https://promosale_varna.mobile.bg,,,,,,,
11736848004682956,mobile.bg,BMW,540,BMW 540 xd* ПЪЛНА СЕРВИЗНА ИСТОРИЯ В BMW,2017,184600,Diesel,Automatic,320,320,BGN,57800,66581.14777140552,,,"обл. София, гр. София",,ТЕМП АУТО,https://tempauto.mobile.bg,,,,,,,
11729357348869972,mobile.bg,BMW,540,BMW 540 XDRIVE 340к.с. FULL,2017,144220,Petrol,Automatic,340,340,BGN,61999,69828.46524637437,,,"обл. Шумен, гр. Шумен",,VR AUTO,https://vrauto.mobile.bg,,,,,,,
11733084873255201,mobile.bg,BMW,M550,BMW 550 M550i,2017,107000,Petrol,Automatic,456,456,BGN,62000,68734.61709826067,,,"обл. София, гр. София",,Mirafiori,https://mirafiori.mobile.bg,,,,,,,
11732017919297194,mobile.bg,BMW,650,BMW 650 LCI/M6/GC/FULL,2017,76233,Petrol,Automatic,480,480,BGN,60999,66772.23828978115,,,"обл. Хасково, гр. Хасково",,7 Motors,https://7motors.mobile.bg,,,,,,,
11721397492697859,mobile.bg,BMW,730,BMW 730 3.0D 4x4/3xTV/Full/20 400 лв. авансова,2017,204000,Diesel,Automatic,265,265,BGN,56990,66296.27964807919,,,"обл. Благоевград, гр. Гоце Делчев",,Костадин Ячков,https://kostadinyachkov.mobile.bg,,,,,,,
11723648099101637,mobile.bg,BMW,730,BMW 730 3.0D 4x4/3xTV/Full/20 400 лв. авансова,2017,204000,Diesel,Automatic,265,265,BGN,56990,66296.27964807919,,,"обл. Благоевград, гр. Гоце Делчев",,Костадин Ячков,https://kostadinyachkov.mobile.bg,,,,,,,
11712917683880598,mobile.bg,BMW,740,BMW 740 LD/xDrive/FULL Екстри/HEAD UP/h-kardon/360,2017,173000,Diesel,Automatic,320,320,BGN,60900,69514.27420734987,,,"обл. София, гр. София",,ЕМО АУТО --- гр.София ---,https://emoauto.mobile.bg,,,,,,,
11741331949956243,mobile.bg,BMW,740,BMW 740 Li Xdrive FULL БЕЗ,2017,181000,Petrol,Automatic,326,326,BGN,64999,74079.16622282786,,,"обл. Пловдив, гр. Пловдив",,AutoMart Plovdiv,https://automartplovdiv.mobile.bg,,,,,,,
11728402744314134,mobile.bg,BMW,750,BMW 750 d xDrive * LASER* HUD* Cam360* harman* obduh* NOV,2017,179000,Diesel,Automatic,400,400,BGN,58900,67578.28339329001,,,"обл. Пловдив, гр. Асеновград",,Vi Em Auto,https://viemauto.mobile.bg,,,,,,,
11714235808284673,mobile.bg,BMW,750,BMW 750 d xDrive* Long* INDIVIDUAL* B&O* Full LED,2017,155000,Diesel,Automatic,399,399,BGN,63800,72047.88187452371,,,"общ. Дупница, гр. Дупница",,Ауто Демо ЕООД,https://auto-demo.mobile.bg,,,,,,,
21722083167973097,mobile.bg,BMW,X1,BMW X1 Xdrive 25d,2017,160000,Diesel,Automatic,231,231,BGN,51240,58928.50879321806,,,"обл. Пазарджик, гр. Пазарджик",,Анатол 7,https://anatol.mobile.bg,,,,,,,
11736173956279571,mobile.bg,BMW,X5,BMW X5 5.0i 450hp,2017,120854,Petrol,Automatic,450,450,BGN,50000,56467.20115727722,,,"обл. Благоевград, гр. Благоевград",,AUTO-HERA ITALIANA,https://autohera.mobile.bg,,,,,,,
21741965360650376,mobile.bg,BMW,X5,BMW X5 M-Pack* Pano* Dis* Key-GO* Soft Close* Max Full*,2017,225068,Diesel,Automatic,258,258,BGN,51990,61634.80556477653,,,"обл. Пловдив, гр. Пловдив",,TI AUTO HOUSE,https://tiautohouse.mobile.bg,,,,,,,
21732094411311572,mobile.bg,BMW,X5,"BMW X5 M50d 6+ 1, с",2017,195000,Diesel,Automatic,381,381,BGN,54800,63718.345487788785,,,"обл. София, гр. София",,Premium Mobility,https://premiummobility.mobile.bg,,,,,,,
21701531582283525,mobile.bg,BMW,X5,"BMW X5 3, 0D УНИКАТ+",2017,113784,Diesel,Automatic,260,260,BGN,69999,77383.10005863092,,,"обл. София, гр. София",,ЕВРОАУТО,https://euroauto.mobile.bg,,,,,,,
21737736184063363,mobile.bg,BMW,X6,BMW X6 = M-Packet= DIGITAL= LASER=,2017,209000,Diesel,Automatic,0,0,BGN,54999,64340.37795613916,,,"обл. Варна, гр. Провадия",,ДИ-ЕМ-АУТO,https://di-em-auto.mobile.bg,,,,,,,
21740590898053301,mobile.bg,BMW,X6,BMW X6 3.0D M,2017,189000,Diesel,Automatic,258,258,BGN,55450,64228.403254668694,,,"обл. Хасково, гр. Хасково",,MC MOTORS,https://mcmotors.mobile.bg,,,,,,,
21729877443973585,mobile.bg,BMW,X6,BMW X6 БАРТЕР* M* Performance* Lasser* Digital,2017,160000,Diesel,Automatic,313,313,BGN,59999,68180.17365266103,,,"обл. Русе, гр. Русе",,Plus Auto,https://plusauto.mobile.bg,,,,,,,
21738861578581413,mobile.bg,BMW,X6,BMW X6 3.5I* xDrive* HeadUp* Pano* HK* Keyless*,2017,139000,Petrol,Automatic,306,306,BGN,61499,69146.78464298951,,,"обл. София, гр. София",,RealCars,https://realcars20.mobile.bg,,,,,,,
21736187379981366,mobile.bg,BMW,X6,BMW X6 4.0d X-drive КАТО,2017,148000,Diesel,Automatic,313,313,BGN,65000,73109.45822909684,,,"обл. Шумен, гр. Шумен",,VAN-KO-CAR,https://vankocar.mobile.bg,,,,,,,
21743604257812065,mobile.bg,BMW,X6,BMW X6,2017,130000,Petrol,Automatic,440,440,BGN,68000,75748.69056643208,,,"обл. Видин, гр. Видин",,MAT-AUTO,https://mat-auto.mobile.bg,,,,,,,
11741691755474156,mobile.bg,BMW,X6,BMW X6 X6 M 50d,2017,217000,Diesel,Automatic,385,385,BGN,69000,79364.22481100564,,,"обл. Шумен, гр. Шумен",,Нехо Ауто,https://neho-auto.mobile.bg,,,,,,,
11727883780350335,mobile.bg,Dodge,Challenger,Dodge Challenger 6.4 SCAT PACK,2017,52000,Petrol,Manual,485,485,BGN,55000,59722.949786236975,,,"обл. София, гр. София",,DSC PERFORMANCE,https://dscperformance.mobile.bg,,,,,,,
11733333843683946,mobile.bg,Dodge,Charger,Dodge Charger SRT HELLCAT Wide body KIT,2017,105000,Petrol,Automatic,306,306,BGN,59999,66562.23325193988,,,"обл. Хасково, гр. Хасково",,KRIS AUTOMOBILE,https://krisautomobile.mobile.bg,,,,,,,
21720337316379420,mobile.bg,Ford,Ranger,Ford Ranger 2 години,2017,46000,Diesel,Automatic,160,160,BGN,54900,59440.82252690592,,,"обл. Хасково, гр. Хасково",,NIKO-NIPON EOOD,https://nikonipon.mobile.bg,,,,,,,
21701770309101673,mobile.bg,Jeep,Wrangler,Jeep Wrangler,2017,70000,Petrol,Automatic,0,0,BGN,59999,65532.63481511746,,,"обл. София, гр. София",,EasyRent Bulgaria,https://easyrentbulgaria.mobile.bg,,,,,,,
21734683252995032,mobile.bg,Land,Rover,Land Rover Range rover VOGUE 3.0 Supercharger MERIDIAN,2017,143200,Petrol,Automatic,380,380,BGN,59999,67685.9664029862,,,"обл. Пловдив, с. Труд",,ЧИКАГО,https://chicago.mobile.bg,,,,,,,
21739309586710598,mobile.bg,Land,Rover,Land Rover Range rover SUPERCHARGED,2017,128000,Petrol,Automatic,500,500,BGN,62000,69352.37616035424,,,"обл. София, гр. София",,Pro Trade and Support LTD,https://protrade.mobile.bg,,,,,,,
21741340171432195,mobile.bg,Land,Rover,Land Rover Range Rover Velar 2.0D R-Dynamic* LED* Meridian Audio,2017,116000,Diesel,Automatic,241,241,BGN,66000,73224.35778847383,,,"обл. Пловдив, гр. Пловдив",,VRP,https://venturevolution.mobile.bg,,,,,,,
11713518554585380,mobile.bg,Lexus,GS,Lexus GS 450h 450H F-sport,2017,123500,Hybrid,Automatic,345,345,BGN,70000,77669.97283139452,,,"обл. Пловдив, гр. Пловдив",,VAL GROUP 75,https://valgroup75.mobile.bg,,,,,,,
11738152958718272,mobile.bg,Maserati,Granturismo,Maserati GranTurismo MC Sport,2017,54000,Petrol,Automatic,460,460,BGN,69900,75519.85983668547,,,"обл. Пловдив, гр. Пловдив",,VRP,https://venturevolution.mobile.bg,,,,,,,
21727698444748967,mobile.bg,Maserati,Levante,Maserati Levante 3.0d panorama,2017,235000,Diesel,Automatic,275,275,BGN,54000,64050.03205429413,,,"обл. Разград, гр. Разград",,Sotsial Kars,https://sotsialkars.mobile.bg,,,,,,,
11713550038472918,mobile.bg,Mercedes-Benz,C,Mercedes-Benz C 250 4x4 airmatic AMG packet,2017,260000,Diesel,Automatic,204,204,BGN,50000,60560.47270270868,,,"обл. София, с. Казичене",,Автоморга за Мерцедес Кръци,https://kruci.mobile.bg,,,,,,,
11701352461796527,mobile.bg,Mercedes-Benz,C,Mercedes-Benz C 43 AMG PANORAMA/4MATIC/FULL/UNIKAT,2017,115367,Petrol,Automatic,367,367,BGN,57777,64520.22013793897,,,"обл. Пловдив, гр. Асеновград",,VIP MOTORS,https://vipmotors.mobile.bg,,,,,,,
11741604793622857,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 200 9 G-TRONIC,2017,111000,Diesel,Automatic,150,150,BGN,55000,61458.558579737786,,,"обл. Пазарджик, гр. Пазарджик",,AUTOHOF MG,https://autohofmg.mobile.bg,,,,,,,
11729511428400791,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 220 COUPE,2017,129350,Diesel,Automatic,200,200,BGN,53490,60403.4298121765,,,"обл. София, гр. София",,VI AUTO,https://vi-auto.mobile.bg,,,,,,,
11730799622770062,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 220 d AMG-line,2017,88747,Diesel,Automatic,194,194,BGN,53990,59737.13072497514,,,"обл. София, гр. София",,7 Карс,https://7cars.mobile.bg,,,,,,,
11729607808126893,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 220 * HEAD UP* AMG*,2017,140000,Diesel,Automatic,194,194,BGN,57000,64424.14783061994,,,"обл. Пловдив, гр. Хисаря",,AUTO STYLE,https://auto-style.mobile.bg,,,,,,,
11733466558639231,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 220,2017,152500,Diesel,Automatic,194,194,BGN,59900,67854.97699273913,,,"обл. София, гр. София",,"ISauto - ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isauto.mobile.bg,,,,,,,
11733468223484252,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 220,2017,152500,Diesel,Automatic,194,194,BGN,59900,67854.97699273913,,,"обл. Варна, гр. Варна",,"ISauto Varna- ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isautovarna.mobile.bg,,,,,,,
11741602386111086,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 300 9G-TRONIC * NAVI* LED* CAMERA* BURMESTER*,2017,186000,Petrol,Automatic,245,245,BGN,51900,60390.47616935184,,,"обл. Бургас, гр. Бургас",,11 CARS.BG,https://11carsbg.mobile.bg,,,,,,,
11743958384444014,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 300 AMG* LINE* Дистроник* 4-matic*,2017,145000,Petrol,Automatic,245,245,BGN,52000,59289.999813521164,,,"обл. Сливен, гр. Сливен",,AUTOLOGISTIC,https://autologistic.mobile.bg,,,,,,,
